geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date_range,visitor_flows,pop_flows,policy
6,51,-119.6638459,37.21530826,-78.66634949,37.5108731,03/16/20 - 03/22/20,1812,47689,1
8,51,-105.5478211,38.9985316,-78.66634949,37.5108731,03/16/20 - 03/22/20,639,13206,1
9,51,-72.73825768,41.57516415,-78.66634949,37.5108731,03/16/20 - 03/22/20,909,22481,1
10,51,-75.45249263,38.99497529,-78.66634949,37.5108731,03/16/20 - 03/22/20,1122,23081,1
11,51,-77.0162909,38.90477389,-78.66634949,37.5108731,03/16/20 - 03/22/20,7592,205402,1
12,51,-82.46641839,28.47705841,-78.66634949,37.5108731,03/16/20 - 03/22/20,10941,162247,1
13,51,-83.42714021,32.63861711,-78.66634949,37.5108731,03/16/20 - 03/22/20,4592,70046,1
15,51,-158.1099738,20.9951112,-78.66634949,37.5108731,03/16/20 - 03/22/20,108,2477,1
16,51,-114.659414,44.38905509,-78.66634949,37.5108731,03/16/20 - 03/22/20,65,1339,1
17,51,-89.14863899,40.12420083,-78.66634949,37.5108731,03/16/20 - 03/22/20,1737,32902,1
18,51,-86.28183839,39.91986962,-78.66634949,37.5108731,03/16/20 - 03/22/20,1233,21388,1
19,51,-93.50009012,42.07464833,-78.66634949,37.5108731,03/16/20 - 03/22/20,634,9670,1
20,51,-98.3801554,38.48472707,-78.66634949,37.5108731,03/16/20 - 03/22/20,552,7419,1
21,51,-85.29055223,37.52661417,-78.66634949,37.5108731,03/16/20 - 03/22/20,2000,35737,1
22,51,-91.81423318,30.9090729,-78.66634949,37.5108731,03/16/20 - 03/22/20,663,10291,1
23,51,-69.20275986,45.27432853,-78.66634949,37.5108731,03/16/20 - 03/22/20,362,10258,1
24,51,-76.68717734,38.94649396,-78.66634949,37.5108731,03/16/20 - 03/22/20,36851,820255,1
25,51,-71.50397204,42.16009327,-78.66634949,37.5108731,03/16/20 - 03/22/20,1225,32717,1
26,51,-85.73095291,44.8747736,-78.66634949,37.5108731,03/16/20 - 03/22/20,947,18785,1
27,51,-94.1983056,46.34911038,-78.66634949,37.5108731,03/16/20 - 03/22/20,473,8944,1
28,51,-89.65335941,32.71289227,-78.66634949,37.5108731,03/16/20 - 03/22/20,726,10388,1
29,51,-92.4774252,38.36763044,-78.66634949,37.5108731,03/16/20 - 03/22/20,1117,17193,1
30,51,-109.645207,47.03342111,-78.66634949,37.5108731,03/16/20 - 03/22/20,71,1810,1
31,51,-99.81085586,41.52715113,-78.66634949,37.5108731,03/16/20 - 03/22/20,184,2793,1
32,51,-116.6552487,39.35618587,-78.66634949,37.5108731,03/16/20 - 03/22/20,215,4406,1
33,51,-71.57124317,43.68023706,-78.66634949,37.5108731,03/16/20 - 03/22/20,388,8688,1
34,51,-74.65561231,40.11017985,-78.66634949,37.5108731,03/16/20 - 03/22/20,3822,81929,1
35,51,-106.1084439,34.42130099,-78.66634949,37.5108731,03/16/20 - 03/22/20,76,1851,1
36,51,-75.59654322,42.92123355,-78.66634949,37.5108731,03/16/20 - 03/22/20,5370,124677,1
37,51,-79.13090892,35.52603039,-78.66634949,37.5108731,03/16/20 - 03/22/20,32867,565547,1
38,51,-100.4693908,47.44631042,-78.66634949,37.5108731,03/16/20 - 03/22/20,101,1786,1
39,51,-82.70937701,40.41548691,-78.66634949,37.5108731,03/16/20 - 03/22/20,3322,58762,1
40,51,-97.50822793,35.58346465,-78.66634949,37.5108731,03/16/20 - 03/22/20,638,8742,1
41,51,-120.6052563,43.94045139,-78.66634949,37.5108731,03/16/20 - 03/22/20,229,5360,1
42,51,-77.83893801,40.89670051,-78.66634949,37.5108731,03/16/20 - 03/22/20,8105,178569,1
44,51,-71.52472356,41.5946389,-78.66634949,37.5108731,03/16/20 - 03/22/20,270,6790,1
45,51,-80.86459716,33.87785607,-78.66634949,37.5108731,03/16/20 - 03/22/20,3760,57840,1
46,51,-100.2033536,44.44664208,-78.66634949,37.5108731,03/16/20 - 03/22/20,71,1357,1
47,51,-86.34341233,35.84298014,-78.66634949,37.5108731,03/16/20 - 03/22/20,11792,180905,1
48,51,-99.31712097,31.44721219,-78.66634949,37.5108731,03/16/20 - 03/22/20,4641,68022,1
49,51,-111.67825,39.32376871,-78.66634949,37.5108731,03/16/20 - 03/22/20,256,5187,1
50,51,-72.66263037,44.07524823,-78.66634949,37.5108731,03/16/20 - 03/22/20,134,4214,1
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,03/16/20 - 03/22/20,1970630,40721324,1
53,51,-120.5928999,47.41163922,-78.66634949,37.5108731,03/16/20 - 03/22/20,441,10304,1
54,51,-80.6137069,38.6425671,-78.66634949,37.5108731,03/16/20 - 03/22/20,17159,357448,1
55,51,-89.73293306,44.63994411,-78.66634949,37.5108731,03/16/20 - 03/22/20,581,11652,1
56,51,-107.5513942,42.99953746,-78.66634949,37.5108731,03/16/20 - 03/22/20,97,2172,1
72,51,-66.41466678,18.21569834,-78.66634949,37.5108731,03/16/20 - 03/22/20,64,2900,1
51,1,-78.66634949,37.5108731,-86.844521,32.75687994,03/23/20 - 03/29/20,813,18092,1
51,2,-78.66634949,37.5108731,-151.2505488,63.78846948,03/23/20 - 03/29/20,8,178,1
51,4,-78.66634949,37.5108731,-111.6644603,34.29309519,03/23/20 - 03/29/20,613,13641,1
51,5,-78.66634949,37.5108731,-92.43923686,34.89977242,03/23/20 - 03/29/20,605,13463,1
51,6,-78.66634949,37.5108731,-119.6638459,37.21530826,03/23/20 - 03/29/20,1348,29998,1
51,8,-78.66634949,37.5108731,-105.5478211,38.9985316,03/23/20 - 03/29/20,428,9524,1
51,9,-78.66634949,37.5108731,-72.73825768,41.57516415,03/23/20 - 03/29/20,375,8345,1
51,10,-78.66634949,37.5108731,-75.45249263,38.99497529,03/23/20 - 03/29/20,658,14643,1
51,11,-78.66634949,37.5108731,-77.0162909,38.90477389,03/23/20 - 03/29/20,12781,284428,1
51,12,-78.66634949,37.5108731,-82.46641839,28.47705841,03/23/20 - 03/29/20,3972,88392,1
51,13,-78.66634949,37.5108731,-83.42714021,32.63861711,03/23/20 - 03/29/20,2832,63023,1
51,15,-78.66634949,37.5108731,-158.1099738,20.9951112,03/23/20 - 03/29/20,64,1424,1
51,16,-78.66634949,37.5108731,-114.659414,44.38905509,03/23/20 - 03/29/20,97,2158,1
51,17,-78.66634949,37.5108731,-89.14863899,40.12420083,03/23/20 - 03/29/20,1223,27216,1
51,18,-78.66634949,37.5108731,-86.28183839,39.91986962,03/23/20 - 03/29/20,900,20028,1
51,19,-78.66634949,37.5108731,-93.50009012,42.07464833,03/23/20 - 03/29/20,319,7099,1
51,20,-78.66634949,37.5108731,-98.3801554,38.48472707,03/23/20 - 03/29/20,307,6831,1
51,21,-78.66634949,37.5108731,-85.29055223,37.52661417,03/23/20 - 03/29/20,1938,43128,1
51,22,-78.66634949,37.5108731,-91.81423318,30.9090729,03/23/20 - 03/29/20,479,10659,1
51,23,-78.66634949,37.5108731,-69.20275986,45.27432853,03/23/20 - 03/29/20,65,1446,1
51,24,-78.66634949,37.5108731,-76.68717734,38.94649396,03/23/20 - 03/29/20,16645,370417,1
51,25,-78.66634949,37.5108731,-71.50397204,42.16009327,03/23/20 - 03/29/20,540,12017,1
51,26,-78.66634949,37.5108731,-85.73095291,44.8747736,03/23/20 - 03/29/20,409,9101,1
51,27,-78.66634949,37.5108731,-94.1983056,46.34911038,03/23/20 - 03/29/20,222,4940,1
51,28,-78.66634949,37.5108731,-89.65335941,32.71289227,03/23/20 - 03/29/20,379,8434,1
51,29,-78.66634949,37.5108731,-92.4774252,38.36763044,03/23/20 - 03/29/20,712,15844,1
51,30,-78.66634949,37.5108731,-109.645207,47.03342111,03/23/20 - 03/29/20,82,1824,1
51,31,-78.66634949,37.5108731,-99.81085586,41.52715113,03/23/20 - 03/29/20,220,4895,1
51,32,-78.66634949,37.5108731,-116.6552487,39.35618587,03/23/20 - 03/29/20,132,2937,1
51,33,-78.66634949,37.5108731,-71.57124317,43.68023706,03/23/20 - 03/29/20,102,2269,1
51,34,-78.66634949,37.5108731,-74.65561231,40.11017985,03/23/20 - 03/29/20,1558,34671,1
51,35,-78.66634949,37.5108731,-106.1084439,34.42130099,03/23/20 - 03/29/20,452,10058,1
51,36,-78.66634949,37.5108731,-75.59654322,42.92123355,03/23/20 - 03/29/20,1481,32958,1
51,37,-78.66634949,37.5108731,-79.13090892,35.52603039,03/23/20 - 03/29/20,16553,368370,1
51,38,-78.66634949,37.5108731,-100.4693908,47.44631042,03/23/20 - 03/29/20,54,1201,1
51,39,-78.66634949,37.5108731,-82.70937701,40.41548691,03/23/20 - 03/29/20,1934,43039,1
51,40,-78.66634949,37.5108731,-97.50822793,35.58346465,03/23/20 - 03/29/20,520,11572,1
51,41,-78.66634949,37.5108731,-120.6052563,43.94045139,03/23/20 - 03/29/20,170,3783,1
51,42,-78.66634949,37.5108731,-77.83893801,40.89670051,03/23/20 - 03/29/20,4030,89683,1
51,44,-78.66634949,37.5108731,-71.52472356,41.5946389,03/23/20 - 03/29/20,60,1335,1
51,45,-78.66634949,37.5108731,-80.86459716,33.87785607,03/23/20 - 03/29/20,3471,77243,1
51,46,-78.66634949,37.5108731,-100.2033536,44.44664208,03/23/20 - 03/29/20,64,1424,1
51,47,-78.66634949,37.5108731,-86.34341233,35.84298014,03/23/20 - 03/29/20,9416,209543,1
51,48,-78.66634949,37.5108731,-99.31712097,31.44721219,03/23/20 - 03/29/20,2704,60174,1
51,49,-78.66634949,37.5108731,-111.67825,39.32376871,03/23/20 - 03/29/20,277,6164,1
51,50,-78.66634949,37.5108731,-72.66263037,44.07524823,03/23/20 - 03/29/20,20,445,1
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,03/23/20 - 03/29/20,1750950,38965593,1
51,53,-78.66634949,37.5108731,-120.5928999,47.41163922,03/23/20 - 03/29/20,193,4295,1
51,54,-78.66634949,37.5108731,-80.6137069,38.6425671,03/23/20 - 03/29/20,4381,97494,1
51,55,-78.66634949,37.5108731,-89.73293306,44.63994411,03/23/20 - 03/29/20,380,8456,1
51,56,-78.66634949,37.5108731,-107.5513942,42.99953746,03/23/20 - 03/29/20,93,2069,1
51,72,-78.66634949,37.5108731,-66.41466678,18.21569834,03/23/20 - 03/29/20,8,178,1
1,51,-86.844521,32.75687994,-78.66634949,37.5108731,03/23/20 - 03/29/20,1354,17819,1
2,51,-151.2505488,63.78846948,-78.66634949,37.5108731,03/23/20 - 03/29/20,10,339,1
4,51,-111.6644603,34.29309519,-78.66634949,37.5108731,03/23/20 - 03/29/20,293,6148,1
5,51,-92.43923686,34.89977242,-78.66634949,37.5108731,03/23/20 - 03/29/20,552,8148,1
6,51,-119.6638459,37.21530826,-78.66634949,37.5108731,03/23/20 - 03/29/20,1127,32773,1
8,51,-105.5478211,38.9985316,-78.66634949,37.5108731,03/23/20 - 03/29/20,350,7677,1
9,51,-72.73825768,41.57516415,-78.66634949,37.5108731,03/23/20 - 03/29/20,637,17939,1
10,51,-75.45249263,38.99497529,-78.66634949,37.5108731,03/23/20 - 03/29/20,893,20543,1
11,51,-77.0162909,38.90477389,-78.66634949,37.5108731,03/23/20 - 03/29/20,5324,156863,1
12,51,-82.46641839,28.47705841,-78.66634949,37.5108731,03/23/20 - 03/29/20,5488,89872,1
13,51,-83.42714021,32.63861711,-78.66634949,37.5108731,03/23/20 - 03/29/20,4190,69254,1
15,51,-158.1099738,20.9951112,-78.66634949,37.5108731,03/23/20 - 03/29/20,84,2180,1
16,51,-114.659414,44.38905509,-78.66634949,37.5108731,03/23/20 - 03/29/20,36,815,1
17,51,-89.14863899,40.12420083,-78.66634949,37.5108731,03/23/20 - 03/29/20,1568,32507,1
18,51,-86.28183839,39.91986962,-78.66634949,37.5108731,03/23/20 - 03/29/20,962,18043,1
19,51,-93.50009012,42.07464833,-78.66634949,37.5108731,03/23/20 - 03/29/20,401,6502,1
20,51,-98.3801554,38.48472707,-78.66634949,37.5108731,03/23/20 - 03/29/20,289,4111,1
21,51,-85.29055223,37.52661417,-78.66634949,37.5108731,03/23/20 - 03/29/20,1795,33588,1
22,51,-91.81423318,30.9090729,-78.66634949,37.5108731,03/23/20 - 03/29/20,480,8244,1
23,51,-69.20275986,45.27432853,-78.66634949,37.5108731,03/23/20 - 03/29/20,311,9557,1
24,51,-76.68717734,38.94649396,-78.66634949,37.5108731,03/23/20 - 03/29/20,29387,724012,1
25,51,-71.50397204,42.16009327,-78.66634949,37.5108731,03/23/20 - 03/29/20,831,25016,1
26,51,-85.73095291,44.8747736,-78.66634949,37.5108731,03/23/20 - 03/29/20,786,17802,1
27,51,-94.1983056,46.34911038,-78.66634949,37.5108731,03/23/20 - 03/29/20,330,6671,1
28,51,-89.65335941,32.71289227,-78.66634949,37.5108731,03/23/20 - 03/29/20,542,8288,1
29,51,-92.4774252,38.36763044,-78.66634949,37.5108731,03/23/20 - 03/29/20,822,13883,1
30,51,-109.645207,47.03342111,-78.66634949,37.5108731,03/23/20 - 03/29/20,36,980,1
31,51,-99.81085586,41.52715113,-78.66634949,37.5108731,03/23/20 - 03/29/20,100,1570,1
32,51,-116.6552487,39.35618587,-78.66634949,37.5108731,03/23/20 - 03/29/20,141,3127,1
33,51,-71.57124317,43.68023706,-78.66634949,37.5108731,03/23/20 - 03/29/20,229,5703,1
34,51,-74.65561231,40.11017985,-78.66634949,37.5108731,03/23/20 - 03/29/20,2366,59640,1
35,51,-106.1084439,34.42130099,-78.66634949,37.5108731,03/23/20 - 03/29/20,96,2558,1
36,51,-75.59654322,42.92123355,-78.66634949,37.5108731,03/23/20 - 03/29/20,2931,81241,1
37,51,-79.13090892,35.52603039,-78.66634949,37.5108731,03/23/20 - 03/29/20,27822,511139,1
38,51,-100.4693908,47.44631042,-78.66634949,37.5108731,03/23/20 - 03/29/20,37,690,1
39,51,-82.70937701,40.41548691,-78.66634949,37.5108731,03/23/20 - 03/29/20,2473,47360,1
40,51,-97.50822793,35.58346465,-78.66634949,37.5108731,03/23/20 - 03/29/20,416,6017,1
41,51,-120.6052563,43.94045139,-78.66634949,37.5108731,03/23/20 - 03/29/20,87,2267,1
42,51,-77.83893801,40.89670051,-78.66634949,37.5108731,03/23/20 - 03/29/20,6319,155065,1
44,51,-71.52472356,41.5946389,-78.66634949,37.5108731,03/23/20 - 03/29/20,154,4170,1
45,51,-80.86459716,33.87785607,-78.66634949,37.5108731,03/23/20 - 03/29/20,2797,45848,1
46,51,-100.2033536,44.44664208,-78.66634949,37.5108731,03/23/20 - 03/29/20,56,1093,1
47,51,-86.34341233,35.84298014,-78.66634949,37.5108731,03/23/20 - 03/29/20,9216,152160,1
48,51,-99.31712097,31.44721219,-78.66634949,37.5108731,03/23/20 - 03/29/20,3533,57004,1
49,51,-111.67825,39.32376871,-78.66634949,37.5108731,03/23/20 - 03/29/20,179,3786,1
50,51,-72.66263037,44.07524823,-78.66634949,37.5108731,03/23/20 - 03/29/20,104,3781,1
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,03/23/20 - 03/29/20,1750950,38965593,1
53,51,-120.5928999,47.41163922,-78.66634949,37.5108731,03/23/20 - 03/29/20,291,7581,1
54,51,-80.6137069,38.6425671,-78.66634949,37.5108731,03/23/20 - 03/29/20,13548,313077,1
55,51,-89.73293306,44.63994411,-78.66634949,37.5108731,03/23/20 - 03/29/20,428,9545,1
56,51,-107.5513942,42.99953746,-78.66634949,37.5108731,03/23/20 - 03/29/20,40,947,1
72,51,-66.41466678,18.21569834,-78.66634949,37.5108731,03/23/20 - 03/29/20,48,3066,1
51,1,-78.66634949,37.5108731,-86.844521,32.75687994,03/30/20 - 04/05/20,604,14226,1
51,2,-78.66634949,37.5108731,-151.2505488,63.78846948,03/30/20 - 04/05/20,8,188,1
51,4,-78.66634949,37.5108731,-111.6644603,34.29309519,03/30/20 - 04/05/20,604,14226,1
51,5,-78.66634949,37.5108731,-92.43923686,34.89977242,03/30/20 - 04/05/20,508,11965,1
51,6,-78.66634949,37.5108731,-119.6638459,37.21530826,03/30/20 - 04/05/20,827,19479,1
51,8,-78.66634949,37.5108731,-105.5478211,38.9985316,03/30/20 - 04/05/20,308,7254,1
51,9,-78.66634949,37.5108731,-72.73825768,41.57516415,03/30/20 - 04/05/20,294,6924,1
51,10,-78.66634949,37.5108731,-75.45249263,38.99497529,03/30/20 - 04/05/20,550,12954,1
51,11,-78.66634949,37.5108731,-77.0162909,38.90477389,03/30/20 - 04/05/20,10045,236604,1
51,12,-78.66634949,37.5108731,-82.46641839,28.47705841,03/30/20 - 04/05/20,2265,53350,1
51,13,-78.66634949,37.5108731,-83.42714021,32.63861711,03/30/20 - 04/05/20,1853,43646,1
51,15,-78.66634949,37.5108731,-158.1099738,20.9951112,03/30/20 - 04/05/20,20,471,1
51,16,-78.66634949,37.5108731,-114.659414,44.38905509,03/30/20 - 04/05/20,125,2944,1
51,17,-78.66634949,37.5108731,-89.14863899,40.12420083,03/30/20 - 04/05/20,1049,24708,1
51,18,-78.66634949,37.5108731,-86.28183839,39.91986962,03/30/20 - 04/05/20,776,18278,1
51,19,-78.66634949,37.5108731,-93.50009012,42.07464833,03/30/20 - 04/05/20,322,7584,1
51,20,-78.66634949,37.5108731,-98.3801554,38.48472707,03/30/20 - 04/05/20,204,4805,1
51,21,-78.66634949,37.5108731,-85.29055223,37.52661417,03/30/20 - 04/05/20,1669,39312,1
51,22,-78.66634949,37.5108731,-91.81423318,30.9090729,03/30/20 - 04/05/20,393,9256,1
51,23,-78.66634949,37.5108731,-69.20275986,45.27432853,03/30/20 - 04/05/20,94,2214,1
51,24,-78.66634949,37.5108731,-76.68717734,38.94649396,03/30/20 - 04/05/20,13920,327877,1
51,25,-78.66634949,37.5108731,-71.50397204,42.16009327,03/30/20 - 04/05/20,383,9021,1
51,26,-78.66634949,37.5108731,-85.73095291,44.8747736,03/30/20 - 04/05/20,557,13119,1
51,27,-78.66634949,37.5108731,-94.1983056,46.34911038,03/30/20 - 04/05/20,187,4404,1
51,28,-78.66634949,37.5108731,-89.65335941,32.71289227,03/30/20 - 04/05/20,268,6312,1
51,29,-78.66634949,37.5108731,-92.4774252,38.36763044,03/30/20 - 04/05/20,650,15310,1
51,30,-78.66634949,37.5108731,-109.645207,47.03342111,03/30/20 - 04/05/20,74,1743,1
51,31,-78.66634949,37.5108731,-99.81085586,41.52715113,03/30/20 - 04/05/20,198,4663,1
51,32,-78.66634949,37.5108731,-116.6552487,39.35618587,03/30/20 - 04/05/20,159,3745,1
51,33,-78.66634949,37.5108731,-71.57124317,43.68023706,03/30/20 - 04/05/20,62,1460,1
51,34,-78.66634949,37.5108731,-74.65561231,40.11017985,03/30/20 - 04/05/20,1215,28618,1
51,35,-78.66634949,37.5108731,-106.1084439,34.42130099,03/30/20 - 04/05/20,298,7019,1
51,36,-78.66634949,37.5108731,-75.59654322,42.92123355,03/30/20 - 04/05/20,1047,24661,1
51,37,-78.66634949,37.5108731,-79.13090892,35.52603039,03/30/20 - 04/05/20,12886,303522,1
51,38,-78.66634949,37.5108731,-100.4693908,47.44631042,03/30/20 - 04/05/20,57,1342,1
51,39,-78.66634949,37.5108731,-82.70937701,40.41548691,03/30/20 - 04/05/20,1721,40537,1
51,40,-78.66634949,37.5108731,-97.50822793,35.58346465,03/30/20 - 04/05/20,431,10151,1
51,41,-78.66634949,37.5108731,-120.6052563,43.94045139,03/30/20 - 04/05/20,113,2661,1
51,42,-78.66634949,37.5108731,-77.83893801,40.89670051,03/30/20 - 04/05/20,3371,79401,1
51,44,-78.66634949,37.5108731,-71.52472356,41.5946389,03/30/20 - 04/05/20,53,1248,1
51,45,-78.66634949,37.5108731,-80.86459716,33.87785607,03/30/20 - 04/05/20,2084,49087,1
51,46,-78.66634949,37.5108731,-100.2033536,44.44664208,03/30/20 - 04/05/20,68,1601,1
51,47,-78.66634949,37.5108731,-86.34341233,35.84298014,03/30/20 - 04/05/20,8021,188929,1
51,48,-78.66634949,37.5108731,-99.31712097,31.44721219,03/30/20 - 04/05/20,2245,52879,1
51,49,-78.66634949,37.5108731,-111.67825,39.32376871,03/30/20 - 04/05/20,254,5982,1
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,03/30/20 - 04/05/20,1642527,38688749,1
51,53,-78.66634949,37.5108731,-120.5928999,47.41163922,03/30/20 - 04/05/20,170,4004,1
51,54,-78.66634949,37.5108731,-80.6137069,38.6425671,03/30/20 - 04/05/20,4445,104699,1
51,55,-78.66634949,37.5108731,-89.73293306,44.63994411,03/30/20 - 04/05/20,460,10835,1
51,56,-78.66634949,37.5108731,-107.5513942,42.99953746,03/30/20 - 04/05/20,149,3509,1
51,72,-78.66634949,37.5108731,-66.41466678,18.21569834,03/30/20 - 04/05/20,8,188,1
51,50,-78.66634949,37.5108731,-72.66263037,44.07524823,03/30/20 - 04/05/20,34,800,1
1,51,-86.844521,32.75687994,-78.66634949,37.5108731,03/30/20 - 04/05/20,1073,14572,1
2,51,-151.2505488,63.78846948,-78.66634949,37.5108731,03/30/20 - 04/05/20,8,271,1
4,51,-111.6644603,34.29309519,-78.66634949,37.5108731,03/30/20 - 04/05/20,283,6313,1
5,51,-92.43923686,34.89977242,-78.66634949,37.5108731,03/30/20 - 04/05/20,608,9200,1
6,51,-119.6638459,37.21530826,-78.66634949,37.5108731,03/30/20 - 04/05/20,890,27020,1
8,51,-105.5478211,38.9985316,-78.66634949,37.5108731,03/30/20 - 04/05/20,215,5035,1
9,51,-72.73825768,41.57516415,-78.66634949,37.5108731,03/30/20 - 04/05/20,388,11434,1
10,51,-75.45249263,38.99497529,-78.66634949,37.5108731,03/30/20 - 04/05/20,533,12630,1
12,51,-82.46641839,28.47705841,-78.66634949,37.5108731,03/30/20 - 04/05/20,4050,70815,1
13,51,-83.42714021,32.63861711,-78.66634949,37.5108731,03/30/20 - 04/05/20,3409,59108,1
15,51,-158.1099738,20.9951112,-78.66634949,37.5108731,03/30/20 - 04/05/20,63,1734,1
16,51,-114.659414,44.38905509,-78.66634949,37.5108731,03/30/20 - 04/05/20,32,767,1
17,51,-89.14863899,40.12420083,-78.66634949,37.5108731,03/30/20 - 04/05/20,1443,30496,1
18,51,-86.28183839,39.91986962,-78.66634949,37.5108731,03/30/20 - 04/05/20,1005,19572,1
19,51,-93.50009012,42.07464833,-78.66634949,37.5108731,03/30/20 - 04/05/20,244,4002,1
20,51,-98.3801554,38.48472707,-78.66634949,37.5108731,03/30/20 - 04/05/20,265,4010,1
21,51,-85.29055223,37.52661417,-78.66634949,37.5108731,03/30/20 - 04/05/20,1209,23646,1
22,51,-91.81423318,30.9090729,-78.66634949,37.5108731,03/30/20 - 04/05/20,401,7002,1
23,51,-69.20275986,45.27432853,-78.66634949,37.5108731,03/30/20 - 04/05/20,438,14636,1
24,51,-76.68717734,38.94649396,-78.66634949,37.5108731,03/30/20 - 04/05/20,23675,626891,1
25,51,-71.50397204,42.16009327,-78.66634949,37.5108731,03/30/20 - 04/05/20,524,16860,1
26,51,-85.73095291,44.8747736,-78.66634949,37.5108731,03/30/20 - 04/05/20,648,15497,1
27,51,-94.1983056,46.34911038,-78.66634949,37.5108731,03/30/20 - 04/05/20,292,6356,1
28,51,-89.65335941,32.71289227,-78.66634949,37.5108731,03/30/20 - 04/05/20,412,6461,1
29,51,-92.4774252,38.36763044,-78.66634949,37.5108731,03/30/20 - 04/05/20,567,9858,1
30,51,-109.645207,47.03342111,-78.66634949,37.5108731,03/30/20 - 04/05/20,17,493,1
31,51,-99.81085586,41.52715113,-78.66634949,37.5108731,03/30/20 - 04/05/20,114,1857,1
32,51,-116.6552487,39.35618587,-78.66634949,37.5108731,03/30/20 - 04/05/20,86,1968,1
33,51,-71.57124317,43.68023706,-78.66634949,37.5108731,03/30/20 - 04/05/20,155,4142,1
34,51,-74.65561231,40.11017985,-78.66634949,37.5108731,03/30/20 - 04/05/20,1815,47309,1
35,51,-106.1084439,34.42130099,-78.66634949,37.5108731,03/30/20 - 04/05/20,80,2196,1
36,51,-75.59654322,42.92123355,-78.66634949,37.5108731,03/30/20 - 04/05/20,2300,67095,1
37,51,-79.13090892,35.52603039,-78.66634949,37.5108731,03/30/20 - 04/05/20,24188,475472,1
38,51,-100.4693908,47.44631042,-78.66634949,37.5108731,03/30/20 - 04/05/20,33,646,1
39,51,-82.70937701,40.41548691,-78.66634949,37.5108731,03/30/20 - 04/05/20,1811,36091,1
40,51,-97.50822793,35.58346465,-78.66634949,37.5108731,03/30/20 - 04/05/20,306,4666,1
41,51,-120.6052563,43.94045139,-78.66634949,37.5108731,03/30/20 - 04/05/20,90,2414,1
42,51,-77.83893801,40.89670051,-78.66634949,37.5108731,03/30/20 - 04/05/20,4577,116274,1
44,51,-71.52472356,41.5946389,-78.66634949,37.5108731,03/30/20 - 04/05/20,109,3203,1
45,51,-80.86459716,33.87785607,-78.66634949,37.5108731,03/30/20 - 04/05/20,2307,39230,1
46,51,-100.2033536,44.44664208,-78.66634949,37.5108731,03/30/20 - 04/05/20,44,895,1
47,51,-86.34341233,35.84298014,-78.66634949,37.5108731,03/30/20 - 04/05/20,8010,139281,1
48,51,-99.31712097,31.44721219,-78.66634949,37.5108731,03/30/20 - 04/05/20,2722,46484,1
49,51,-111.67825,39.32376871,-78.66634949,37.5108731,03/30/20 - 04/05/20,143,3217,1
